2024-03-01 12:17:26 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-01 12:26:02 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-01 12:46:04 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 12:46:04 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 13836 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-01 12:46:04 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-01 12:46:06 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-01 12:46:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-01 12:46:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-01 12:46:07 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-01 12:46:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-01 12:46:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-01 12:46:07 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-01 12:46:08 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-01 12:46:08 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-01 12:46:08 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-01 12:46:09 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 12:46:09 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 12:46:11 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-01 12:46:11 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-01 12:46:11 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-01 12:46:11 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-01 12:46:11 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 7.135 seconds (JVM running for 7.885)
2024-03-01 12:46:11 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-01 12:46:11 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-01 12:46:11 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-01 12:46:12 [RMI TCP Connection(6)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-01 12:48:16 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:48:16 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[29]毫秒
2024-03-01 12:48:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:48:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[1]毫秒
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  io.undertow - stopping server: Undertow - 2.2.28.Final
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  io.undertow.servlet - Destroying Spring FrameworkServlet 'dispatcherServlet'
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  c.a.f.manager.ShutdownManager - ====关闭后台任务任务线程池====
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource start closing ....
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown initiated...
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - master - Shutdown completed.
2024-03-01 12:49:24 [SpringApplicationShutdownHook] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource all closed success,bye
2024-03-01 12:49:28 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2024-03-01 12:49:28 [main] INFO  com.alumni.AlumniApplication - Starting AlumniApplication using Java 21.0.1 on 192.168.1.6 with PID 13934 (/Library/PP/my-project/bysj24/alumni-association/alumni-api/alumni-admin/target/classes started by panpan in /Library/PP/my-project/bysj24/alumni-association/alumni-api)
2024-03-01 12:49:28 [main] INFO  com.alumni.AlumniApplication - The following 1 profile is active: "dev"
2024-03-01 12:49:31 [main] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
2024-03-01 12:49:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource detect P6SPY plugin and enabled it
2024-03-01 12:49:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Starting...
2024-03-01 12:49:31 [main] INFO  com.zaxxer.hikari.HikariDataSource - master - Start completed.
2024-03-01 12:49:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [slave] success
2024-03-01 12:49:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource - add a datasource named [master] success
2024-03-01 12:49:31 [main] INFO  c.b.d.d.DynamicRoutingDataSource - dynamic-datasource initial loaded [2] datasource,primary datasource named [master]
2024-03-01 12:49:32 [main] INFO  c.a.framework.config.JacksonConfig - 初始化 jackson 配置
2024-03-01 12:49:33 [main] INFO  c.a.framework.config.RedisConfig - 初始化 redis 配置
2024-03-01 12:49:33 [main] INFO  org.redisson.Version - Redisson 3.20.1
2024-03-01 12:49:33 [redisson-netty-2-6] INFO  o.r.c.p.MasterPubSubConnectionPool - 1 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 12:49:33 [redisson-netty-2-3] INFO  o.r.c.pool.MasterConnectionPool - 8 connections initialized for 43.142.255.148/43.142.255.148:6379
2024-03-01 12:49:35 [main] INFO  io.undertow - starting server: Undertow - 2.2.28.Final
2024-03-01 12:49:35 [main] INFO  org.xnio - XNIO version 3.8.7.Final
2024-03-01 12:49:35 [main] INFO  org.xnio.nio - XNIO NIO Implementation Version 3.8.7.Final
2024-03-01 12:49:35 [main] INFO  org.jboss.threads - JBoss Threads version 3.1.0.Final
2024-03-01 12:49:36 [main] INFO  com.alumni.AlumniApplication - Started AlumniApplication in 8.122 seconds (JVM running for 8.839)
2024-03-01 12:49:36 [main] INFO  c.a.s.runner.SystemApplicationRunner - 初始化OSS配置成功
2024-03-01 12:49:36 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载参数缓存数据成功
2024-03-01 12:49:36 [main] INFO  c.a.s.runner.SystemApplicationRunner - 加载字典缓存数据成功
2024-03-01 12:49:37 [RMI TCP Connection(4)-192.168.1.6] INFO  io.undertow.servlet - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-01 12:49:45 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:49:45 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[204]毫秒
2024-03-01 12:51:27 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2024-03-01 12:51:28 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[1067]毫秒
2024-03-01 12:51:31 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"2","uuid":"bf8934ff3bf242888a6f2f7dfd28448e"}]
2024-03-01 12:51:32 [XNIO-1 task-1] INFO  c.a.f.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJDcE9UWkFobjlXMWllNmdUaVpXbUs1ZDhCQmJsN2pOYSIsInVzZXJJZCI6MX0.ZeqrTwR4FsTupufb1JDAXgFbbmXAPdcUarwG5HhKkd0
2024-03-01 12:51:32 [schedule-pool-1] INFO  c.a.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2024-03-01 12:51:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[1152]毫秒
2024-03-01 12:51:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-01 12:51:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[304]毫秒
2024-03-01 12:51:32 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[172]毫秒
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImageundefined],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImageundefined],耗时:[2]毫秒
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:51:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[4]毫秒
2024-03-01 12:51:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[236]毫秒
2024-03-01 12:51:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImage],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImage],耗时:[1]毫秒
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:51:33 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[1]毫秒
2024-03-01 12:51:33 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[207]毫秒
2024-03-01 12:52:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-01 12:52:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[290]毫秒
2024-03-01 12:52:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[162]毫秒
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImageundefined],无参数
2024-03-01 12:52:10 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImageundefined],耗时:[1]毫秒
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:52:10 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[254]毫秒
2024-03-01 12:52:10 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImage],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImage],耗时:[0]毫秒
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:52:10 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:52:10 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[195]毫秒
2024-03-01 12:52:54 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-01 12:52:55 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[292]毫秒
2024-03-01 12:52:55 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-01 12:52:55 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[269]毫秒
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[189]毫秒
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[164]毫秒
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImageundefined],无参数
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImageundefined],耗时:[0]毫秒
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:52:55 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:52:56 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[203]毫秒
2024-03-01 12:52:56 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/user/profile],无参数
2024-03-01 12:52:56 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImage],无参数
2024-03-01 12:52:56 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImage],耗时:[0]毫秒
2024-03-01 12:52:56 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
2024-03-01 12:52:56 [XNIO-1 task-1] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /error],耗时:[0]毫秒
2024-03-01 12:52:56 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/user/profile],耗时:[204]毫秒
2024-03-01 12:53:00 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /logout],无参数
2024-03-01 12:53:01 [schedule-pool-1] INFO  c.a.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Logout][退出成功]
2024-03-01 12:53:01 [XNIO-1 task-2] INFO  c.a.f.listener.UserActionListener - user doLogout, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiJDcE9UWkFobjlXMWllNmdUaVpXbUs1ZDhCQmJsN2pOYSIsInVzZXJJZCI6MX0.ZeqrTwR4FsTupufb1JDAXgFbbmXAPdcUarwG5HhKkd0
2024-03-01 12:53:01 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /logout],耗时:[353]毫秒
2024-03-01 12:53:02 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /system/notice/list],无参数
2024-03-01 12:53:02 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /system/notice/list],耗时:[74]毫秒
2024-03-01 12:53:04 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /captchaImage],无参数
2024-03-01 12:53:04 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /captchaImage],耗时:[53]毫秒
2024-03-01 12:53:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[POST /login],参数类型[json],参数:[{"username":"admin","password":"admin123","code":"1","uuid":"81befa0c581b423f8a923f953efb1e59"}]
2024-03-01 12:53:08 [XNIO-1 task-2] INFO  c.a.f.listener.UserActionListener - user doLogin, userId:sys_user:1, token:eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpblR5cGUiOiJsb2dpbiIsImxvZ2luSWQiOiJzeXNfdXNlcjoxIiwicm5TdHIiOiIwREFwQmUzY2d3S3RFMThFUzllNzRrRkZpNTN0QnZMaiIsInVzZXJJZCI6MX0.N92Q-1COI3aYKr4nAvmWLZZhMnYuZqH_TA939JTAFxM
2024-03-01 12:53:08 [schedule-pool-2] INFO  c.a.s.s.i.SysLogininforServiceImpl - [0:0:0:0:0:0:0:1]内网IP[admin][Success][登录成功]
2024-03-01 12:53:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[POST /login],耗时:[785]毫秒
2024-03-01 12:53:08 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getInfo],无参数
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getInfo],耗时:[268]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /getRouters],无参数
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /getRouters],耗时:[164]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /vaccineImageundefined],无参数
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]结束请求 => URL[GET /vaccineImageundefined],耗时:[0]毫秒
2024-03-01 12:53:09 [XNIO-1 task-2] INFO  c.a.f.i.PlusWebInvokeTimeInterceptor - [PLUS]开始请求 => URL[GET /error],无参数
